datetime,season,holiday,workingday,weather,temp,humidity,windspeed,count,day,hour,year
2011-07-02 14:00:00,3,0,0,1,34.44,3.044522437723423,0.0,392,2,14,2011
2011-07-02 15:00:00,3,0,0,1,35.26,2.995732273553991,2.4850233096496406,331,2,15,2011
2011-07-02 16:00:00,3,0,0,1,36.08,3.1354942159291497,2.7726699689391787,398,2,16,2011
2011-07-02 17:00:00,3,0,0,1,34.44,3.4339872044851463,2.7726699689391787,349,2,17,2011
2011-07-02 18:00:00,3,0,0,1,33.62,3.4339872044851463,2.995792271754063,383,2,18,2011
2011-07-02 19:00:00,3,0,0,1,32.8,3.5263605246161616,2.7726699689391787,305,2,19,2011
2011-07-02 20:00:00,3,0,0,1,31.16,3.828641396489095,2.995792271754063,284,2,20,2011
2011-07-02 21:00:00,3,0,0,1,30.34,3.8918202981106265,2.6389144622673477,232,2,21,2011
2011-07-02 22:00:00,3,0,0,1,29.52,3.9512437185814275,2.4850233096496406,201,2,22,2011
2011-07-02 23:00:00,3,0,0,1,29.52,4.007333185232471,2.995792271754063,154,2,23,2011
2011-07-03 00:00:00,3,0,0,1,28.7,4.07753744390572,2.7726699689391787,144,3,0,2011
2011-07-03 01:00:00,3,0,0,2,28.7,4.127134385045092,2.4850233096496406,78,3,1,2011
2011-07-03 02:00:00,3,0,0,1,28.7,4.07753744390572,2.6389144622673477,69,3,2,2011
2011-07-03 03:00:00,3,0,0,3,27.88,4.189654742026425,1.9463671874544939,33,3,3,2011
2011-07-03 04:00:00,3,0,0,3,27.88,4.189654742026425,1.9463671874544939,5,3,4,2011
2011-07-03 05:00:00,3,0,0,3,25.42,4.430816798843313,2.6389144622673477,1,3,5,2011
2011-07-03 06:00:00,3,0,0,2,25.42,4.553876891600541,1.9463671874544939,3,3,6,2011
2011-07-03 07:00:00,3,0,0,2,26.24,4.499809670330265,2.6389144622673477,25,3,7,2011
2011-07-03 08:00:00,3,0,0,1,27.88,4.382026634673881,2.7726699689391787,92,3,8,2011
2011-07-03 09:00:00,3,0,0,1,28.7,4.31748811353631,2.8902550844234134,181,3,9,2011
2011-07-03 10:00:00,3,0,0,1,30.34,4.204692619390966,2.4850233096496406,264,3,10,2011
2011-07-03 11:00:00,3,0,0,1,31.16,4.143134726391533,2.079629024103908,390,3,11,2011
2011-07-03 12:00:00,3,0,0,1,32.8,4.02535169073515,2.079629024103908,404,3,12,2011
2011-07-03 13:00:00,3,0,0,1,32.8,4.0943445622221,2.7726699689391787,421,3,13,2011
2011-07-03 14:00:00,3,0,0,1,33.62,4.04305126783455,2.8902550844234134,375,3,14,2011
2011-07-03 15:00:00,3,0,0,1,34.44,3.9889840465642745,3.044498627916162,376,3,15,2011
2011-07-03 16:00:00,3,0,0,1,34.44,3.9889840465642745,3.044498627916162,414,3,16,2011
2011-07-03 17:00:00,3,0,0,3,32.8,3.912023005428146,4.060389560842148,358,3,17,2011
2011-07-03 18:00:00,3,0,0,3,32.8,3.912023005428146,4.060389560842148,181,3,18,2011
2011-07-03 19:00:00,3,0,0,2,27.06,4.430816798843313,2.6389144622673477,183,3,19,2011
2011-07-03 20:00:00,3,0,0,3,27.06,4.430816798843313,0.0,176,3,20,2011
2011-07-03 21:00:00,3,0,0,2,27.06,4.430816798843313,2.4850233096496406,167,3,21,2011
2011-07-03 22:00:00,3,0,0,2,27.06,4.3694478524670215,2.079629024103908,162,3,22,2011
2011-07-03 23:00:00,3,0,0,1,26.24,4.430816798843313,2.4850233096496406,147,3,23,2011
2011-07-04 00:00:00,3,1,0,1,26.24,4.430816798843313,2.302395074941759,140,4,0,2011
2011-07-04 01:00:00,3,1,0,1,26.24,4.430816798843313,1.9463671874544939,119,4,1,2011
2011-07-04 02:00:00,3,1,0,1,26.24,4.430816798843313,0.0,63,4,2,2011
2011-07-04 03:00:00,3,1,0,1,26.24,4.3694478524670215,0.0,26,4,3,2011
2011-07-04 04:00:00,3,1,0,2,27.06,4.3694478524670215,1.9463671874544939,12,4,4,2011
2011-07-04 05:00:00,3,1,0,2,26.24,4.430816798843313,2.302395074941759,4,4,5,2011
2011-07-04 06:00:00,3,1,0,1,26.24,4.499809670330265,2.4850233096496406,16,4,6,2011
2011-07-04 07:00:00,3,1,0,1,27.06,4.430816798843313,2.302395074941759,36,4,7,2011
2011-07-04 08:00:00,3,1,0,1,28.7,4.31748811353631,2.079629024103908,86,4,8,2011
2011-07-04 09:00:00,3,1,0,2,29.52,4.204692619390966,1.9463671874544939,238,4,9,2011
2011-07-04 10:00:00,3,1,0,2,31.16,4.02535169073515,1.9463671874544939,280,4,10,2011
2011-07-04 11:00:00,3,1,0,2,31.16,4.02535169073515,1.9463671874544939,349,4,11,2011
2011-07-04 12:00:00,3,1,0,2,31.98,3.970291913552122,0.0,447,4,12,2011
2011-07-04 13:00:00,3,1,0,2,31.98,3.912023005428146,0.0,423,4,13,2011
2011-07-04 14:00:00,3,1,0,1,32.8,3.8501476017100584,0.0,408,4,14,2011
2011-07-04 15:00:00,3,1,0,1,33.62,3.784189633918261,1.9463671874544939,408,4,15,2011
2011-07-04 16:00:00,3,1,0,1,33.62,3.7376696182833684,0.0,452,4,16,2011
2011-07-04 17:00:00,3,1,0,1,32.8,3.8501476017100584,0.0,436,4,17,2011
2011-07-04 18:00:00,3,1,0,1,32.8,3.8501476017100584,2.302395074941759,418,4,18,2011
2011-07-04 19:00:00,3,1,0,2,31.98,3.912023005428146,2.4850233096496406,375,4,19,2011
2011-07-04 20:00:00,3,1,0,2,31.16,4.02535169073515,2.079629024103908,386,4,20,2011
2011-07-04 21:00:00,3,1,0,2,30.34,4.143134726391533,2.079629024103908,457,4,21,2011
2011-07-04 22:00:00,3,1,0,2,30.34,4.143134726391533,2.302395074941759,326,4,22,2011
2011-07-04 23:00:00,3,1,0,2,29.52,4.2626798770413155,2.079629024103908,138,4,23,2011
2011-07-05 00:00:00,3,0,1,2,28.7,4.189654742026425,2.4850233096496406,55,5,0,2011
2011-07-05 01:00:00,3,0,1,1,28.7,4.189654742026425,2.079629024103908,39,5,1,2011
2011-07-05 02:00:00,3,0,1,1,27.06,4.31748811353631,1.9463671874544939,13,5,2,2011
2011-07-05 03:00:00,3,0,1,1,27.06,4.31748811353631,2.7726699689391787,8,5,3,2011
2011-07-05 04:00:00,3,0,1,1,27.06,4.248495242049359,2.4850233096496406,5,5,4,2011
2011-07-05 05:00:00,3,0,1,1,27.06,4.248495242049359,0.0,20,5,5,2011
2011-07-05 06:00:00,3,0,1,1,27.06,4.31748811353631,1.9463671874544939,94,5,6,2011
2011-07-05 07:00:00,3,0,1,1,28.7,4.189654742026425,1.9463671874544939,270,5,7,2011
2011-07-05 08:00:00,3,0,1,1,29.52,4.143134726391533,2.302395074941759,432,5,8,2011
2011-07-05 09:00:00,3,0,1,1,30.34,4.07753744390572,2.302395074941759,227,5,9,2011
2011-07-05 10:00:00,3,0,1,1,31.16,3.970291913552122,2.079629024103908,139,5,10,2011
2011-07-05 11:00:00,3,0,1,1,31.98,3.8501476017100584,2.079629024103908,172,5,11,2011
2011-07-05 12:00:00,3,0,1,1,32.8,3.784189633918261,2.079629024103908,201,5,12,2011
2011-07-05 13:00:00,3,0,1,1,33.62,3.784189633918261,2.079629024103908,203,5,13,2011
2011-07-05 14:00:00,3,0,1,1,32.8,3.912023005428146,2.4850233096496406,178,5,14,2011
2011-07-05 15:00:00,3,0,1,1,33.62,3.784189633918261,0.0,162,5,15,2011
2011-07-05 16:00:00,3,0,1,1,33.62,3.8501476017100584,2.079629024103908,281,5,16,2011
2011-07-05 17:00:00,3,0,1,1,33.62,3.8501476017100584,2.079629024103908,545,5,17,2011
2011-07-05 18:00:00,3,0,1,1,32.8,4.02535169073515,2.4850233096496406,496,5,18,2011
2011-07-05 19:00:00,3,0,1,1,32.8,4.0943445622221,2.302395074941759,368,5,19,2011
2011-07-05 20:00:00,3,0,1,1,31.16,4.204692619390966,2.079629024103908,284,5,20,2011
2011-07-05 21:00:00,3,0,1,1,31.98,4.143134726391533,2.8902550844234134,245,5,21,2011
2011-07-05 22:00:00,3,0,1,1,31.16,4.204692619390966,2.7726699689391787,155,5,22,2011
2011-07-05 23:00:00,3,0,1,1,30.34,4.204692619390966,2.4850233096496406,73,5,23,2011
2011-07-06 00:00:00,3,0,1,1,29.52,4.31748811353631,2.6389144622673477,37,6,0,2011
2011-07-06 01:00:00,3,0,1,1,28.7,4.31748811353631,2.302395074941759,15,6,1,2011
2011-07-06 02:00:00,3,0,1,1,28.7,4.382026634673881,1.9463671874544939,5,6,2,2011
2011-07-06 03:00:00,3,0,1,1,28.7,4.382026634673881,0.0,6,6,3,2011
2011-07-06 04:00:00,3,0,1,2,27.88,4.430816798843313,1.9463671874544939,6,6,4,2011
2011-07-06 05:00:00,3,0,1,1,27.88,4.430816798843313,1.9463671874544939,35,6,5,2011
2011-07-06 06:00:00,3,0,1,1,28.7,4.382026634673881,1.9463671874544939,121,6,6,2011
2011-07-06 07:00:00,3,0,1,2,29.52,4.382026634673881,0.0,312,6,7,2011
2011-07-06 08:00:00,3,0,1,2,29.52,4.31748811353631,2.079629024103908,428,6,8,2011
2011-07-06 09:00:00,3,0,1,3,28.7,4.382026634673881,2.6389144622673477,189,6,9,2011
2011-07-06 10:00:00,3,0,1,3,28.7,4.382026634673881,1.9463671874544939,43,6,10,2011
2011-07-06 11:00:00,3,0,1,2,29.52,4.31748811353631,0.0,127,6,11,2011
2011-07-06 12:00:00,3,0,1,2,30.34,4.204692619390966,1.9463671874544939,152,6,12,2011
2011-07-06 13:00:00,3,0,1,2,30.34,4.2626798770413155,2.079629024103908,140,6,13,2011
2011-07-06 14:00:00,3,0,1,1,31.16,4.204692619390966,2.995792271754063,163,6,14,2011
2011-07-06 15:00:00,3,0,1,1,31.16,4.2626798770413155,2.995792271754063,185,6,15,2011
2011-07-06 16:00:00,3,0,1,1,31.16,4.2626798770413155,2.8902550844234134,275,6,16,2011
2011-07-06 17:00:00,3,0,1,1,31.98,4.0943445622221,2.7726699689391787,596,6,17,2011
2011-07-06 18:00:00,3,0,1,1,31.16,4.143134726391533,2.6389144622673477,563,6,18,2011
2011-07-06 19:00:00,3,0,1,1,30.34,4.2626798770413155,2.7726699689391787,394,6,19,2011
2011-07-06 20:00:00,3,0,1,1,29.52,4.31748811353631,2.8902550844234134,312,6,20,2011
2011-07-06 21:00:00,3,0,1,1,28.7,4.382026634673881,2.6389144622673477,241,6,21,2011
2011-07-06 22:00:00,3,0,1,1,28.7,4.382026634673881,2.6389144622673477,186,6,22,2011
2011-07-06 23:00:00,3,0,1,1,27.88,4.430816798843313,2.7726699689391787,98,6,23,2011
2011-07-07 00:00:00,3,0,1,1,27.06,4.499809670330265,2.302395074941759,35,7,0,2011
2011-07-07 01:00:00,3,0,1,1,27.06,4.499809670330265,2.6389144622673477,16,7,1,2011
2011-07-07 02:00:00,3,0,1,1,27.06,4.499809670330265,2.6389144622673477,8,7,2,2011
2011-07-07 03:00:00,3,0,1,1,26.24,4.553876891600541,2.079629024103908,4,7,3,2011
2011-07-07 04:00:00,3,0,1,1,26.24,4.499809670330265,2.079629024103908,4,7,4,2011
2011-07-07 05:00:00,3,0,1,1,26.24,4.499809670330265,2.079629024103908,32,7,5,2011
2011-07-07 06:00:00,3,0,1,2,26.24,4.499809670330265,2.302395074941759,118,7,6,2011
2011-07-07 07:00:00,3,0,1,2,27.06,4.499809670330265,2.079629024103908,292,7,7,2011
2011-07-07 08:00:00,3,0,1,2,28.7,4.382026634673881,2.6389144622673477,443,7,8,2011
2011-07-07 09:00:00,3,0,1,1,30.34,4.2626798770413155,2.4850233096496406,179,7,9,2011
2011-07-07 10:00:00,3,0,1,1,31.98,4.143134726391533,0.0,101,7,10,2011
2011-07-07 11:00:00,3,0,1,1,33.62,3.970291913552122,2.302395074941759,142,7,11,2011
2011-07-07 12:00:00,3,0,1,1,34.44,3.7376696182833684,0.0,171,7,12,2011
2011-07-07 13:00:00,3,0,1,1,35.26,3.7376696182833684,0.0,155,7,13,2011
2011-07-07 14:00:00,3,0,1,1,35.26,3.7376696182833684,2.8902550844234134,160,7,14,2011
2011-07-07 15:00:00,3,0,1,1,35.26,3.7376696182833684,2.8902550844234134,166,7,15,2011
2011-07-07 16:00:00,3,0,1,1,35.26,3.6888794541139363,2.7726699689391787,265,7,16,2011
2011-07-07 17:00:00,3,0,1,1,35.26,3.6109179126442243,2.8902550844234134,569,7,17,2011
2011-07-07 18:00:00,3,0,1,1,34.44,3.8066624897703196,3.044498627916162,562,7,18,2011
2011-07-07 19:00:00,3,0,1,1,33.62,3.970291913552122,2.995792271754063,365,7,19,2011
2011-07-07 20:00:00,3,0,1,1,31.16,4.07753744390572,3.218851824580196,285,7,20,2011
2011-07-07 21:00:00,3,0,1,1,30.34,4.143134726391533,2.4850233096496406,209,7,21,2011
2011-07-07 22:00:00,3,0,1,1,30.34,4.143134726391533,2.4850233096496406,182,7,22,2011
2011-07-07 23:00:00,3,0,1,1,29.52,4.204692619390966,0.0,129,7,23,2011
2011-07-08 00:00:00,3,0,1,1,30.34,4.204692619390966,2.079629024103908,47,8,0,2011
2011-07-08 01:00:00,3,0,1,1,29.52,4.382026634673881,0.0,34,8,1,2011
2011-07-08 02:00:00,3,0,1,2,28.7,4.31748811353631,2.4850233096496406,22,8,2,2011
2011-07-08 03:00:00,3,0,1,1,27.88,4.382026634673881,2.079629024103908,6,8,3,2011
2011-07-08 04:00:00,3,0,1,1,28.7,4.382026634673881,2.8902550844234134,11,8,4,2011
2011-07-08 05:00:00,3,0,1,1,27.88,4.382026634673881,2.8902550844234134,27,8,5,2011
2011-07-08 06:00:00,3,0,1,1,28.7,4.31748811353631,2.079629024103908,102,8,6,2011
2011-07-08 07:00:00,3,0,1,2,28.7,4.382026634673881,2.6389144622673477,332,8,7,2011
2011-07-08 08:00:00,3,0,1,2,29.52,4.31748811353631,2.8902550844234134,457,8,8,2011
2011-07-08 09:00:00,3,0,1,2,31.16,4.2626798770413155,3.044498627916162,241,8,9,2011
2011-07-08 10:00:00,3,0,1,2,30.34,4.2626798770413155,3.218851824580196,138,8,10,2011
2011-07-08 11:00:00,3,0,1,2,30.34,4.31748811353631,2.8902550844234134,165,8,11,2011
2011-07-08 12:00:00,3,0,1,2,31.16,4.2626798770413155,2.995792271754063,213,8,12,2011
2011-07-08 13:00:00,3,0,1,2,31.98,4.204692619390966,2.995792271754063,229,8,13,2011
2011-07-08 14:00:00,3,0,1,2,32.8,4.1588830833596715,3.218851824580196,216,8,14,2011
2011-07-08 15:00:00,3,0,1,2,32.8,4.1588830833596715,3.218851824580196,141,8,15,2011
2011-07-08 16:00:00,3,0,1,3,27.88,4.430816798843313,3.4340710719359153,132,8,16,2011
2011-07-08 17:00:00,3,0,1,3,27.06,4.499809670330265,3.4340710719359153,167,8,17,2011
2011-07-08 18:00:00,3,0,1,1,27.06,4.430816798843313,1.9463671874544939,316,8,18,2011
2011-07-08 19:00:00,3,0,1,1,27.06,4.430816798843313,1.9463671874544939,270,8,19,2011
2011-07-08 20:00:00,3,0,1,1,27.06,4.430816798843313,2.4850233096496406,250,8,20,2011
2011-07-08 21:00:00,3,0,1,2,27.06,4.430816798843313,2.8902550844234134,204,8,21,2011
2011-07-08 22:00:00,3,0,1,2,27.06,4.3694478524670215,2.6389144622673477,169,8,22,2011
2011-07-08 23:00:00,3,0,1,2,27.06,4.3694478524670215,1.9463671874544939,151,8,23,2011
2011-07-09 00:00:00,3,0,0,2,27.06,4.430816798843313,2.302395074941759,121,9,0,2011
2011-07-09 01:00:00,3,0,0,2,26.24,4.499809670330265,2.079629024103908,53,9,1,2011
2011-07-09 02:00:00,3,0,0,1,26.24,4.499809670330265,2.4850233096496406,55,9,2,2011
2011-07-09 03:00:00,3,0,0,1,26.24,4.499809670330265,2.302395074941759,30,9,3,2011
2011-07-09 04:00:00,3,0,0,1,26.24,4.430816798843313,2.7726699689391787,6,9,4,2011
2011-07-09 05:00:00,3,0,0,2,25.42,4.48863636973214,2.4850233096496406,15,9,5,2011
2011-07-09 06:00:00,3,0,0,2,26.24,4.430816798843313,2.6389144622673477,38,9,6,2011
2011-07-09 07:00:00,3,0,0,1,27.06,4.3694478524670215,2.6389144622673477,71,9,7,2011
2011-07-09 08:00:00,3,0,0,1,28.7,4.2626798770413155,2.8902550844234134,182,9,8,2011
2011-07-09 09:00:00,3,0,0,1,30.34,4.07753744390572,2.995792271754063,247,9,9,2011
2011-07-09 10:00:00,3,0,0,1,31.16,3.970291913552122,2.4850233096496406,264,9,10,2011
2011-07-09 11:00:00,3,0,0,1,31.98,3.8501476017100584,3.044498627916162,290,9,11,2011
2011-07-09 12:00:00,3,0,0,1,32.8,3.8501476017100584,2.8902550844234134,366,9,12,2011
2011-07-09 13:00:00,3,0,0,1,33.62,3.7376696182833684,2.7726699689391787,416,9,13,2011
2011-07-09 14:00:00,3,0,0,1,34.44,3.6109179126442243,2.302395074941759,373,9,14,2011
2011-07-09 15:00:00,3,0,0,1,34.44,3.5553480614894135,1.9463671874544939,402,9,15,2011
2011-07-09 16:00:00,3,0,0,1,33.62,3.6635616461296463,0.0,416,9,16,2011
2011-07-09 17:00:00,3,0,0,1,34.44,3.4965075614664802,0.0,401,9,17,2011
2011-07-09 18:00:00,3,0,0,1,33.62,3.6109179126442243,2.079629024103908,378,9,18,2011
2011-07-09 19:00:00,3,0,0,1,31.16,4.02535169073515,2.4850233096496406,306,9,19,2011
2011-07-09 20:00:00,3,0,0,1,31.16,4.07753744390572,2.7726699689391787,314,9,20,2011
2011-07-09 21:00:00,3,0,0,1,30.34,4.07753744390572,2.4850233096496406,238,9,21,2011
2011-07-09 22:00:00,3,0,0,1,29.52,4.143134726391533,2.4850233096496406,214,9,22,2011
2011-07-09 23:00:00,3,0,0,1,29.52,4.07753744390572,2.6389144622673477,140,9,23,2011
2011-07-10 00:00:00,3,0,0,1,28.7,4.127134385045092,2.4850233096496406,154,10,0,2011
2011-07-10 01:00:00,3,0,0,1,28.7,4.127134385045092,2.302395074941759,113,10,1,2011
2011-07-10 02:00:00,3,0,0,1,27.88,4.248495242049359,1.9463671874544939,96,10,2,2011
2011-07-10 03:00:00,3,0,0,1,27.06,4.31748811353631,1.9463671874544939,25,10,3,2011
2011-07-10 04:00:00,3,0,0,1,27.06,4.248495242049359,1.9463671874544939,5,10,4,2011
2011-07-10 05:00:00,3,0,0,1,27.06,4.31748811353631,0.0,17,10,5,2011
2011-07-10 06:00:00,3,0,0,1,26.24,4.3694478524670215,1.9463671874544939,25,10,6,2011
2011-07-10 07:00:00,3,0,0,1,28.7,4.2626798770413155,1.9463671874544939,65,10,7,2011
2011-07-10 08:00:00,3,0,0,1,29.52,4.204692619390966,0.0,92,10,8,2011
2011-07-10 09:00:00,3,0,0,1,30.34,4.204692619390966,1.9463671874544939,169,10,9,2011
2011-07-10 10:00:00,3,0,0,1,31.16,4.02535169073515,2.302395074941759,268,10,10,2011
2011-07-10 11:00:00,3,0,0,1,31.98,4.02535169073515,2.6389144622673477,287,10,11,2011
2011-07-10 12:00:00,3,0,0,1,33.62,3.8501476017100584,2.995792271754063,377,10,12,2011
2011-07-10 13:00:00,3,0,0,1,32.8,3.8501476017100584,3.044498627916162,367,10,13,2011
2011-07-10 14:00:00,3,0,0,1,33.62,3.7376696182833684,3.135615947649978,349,10,14,2011
2011-07-10 15:00:00,3,0,0,1,34.44,3.6888794541139363,2.995792271754063,361,10,15,2011
2011-07-10 16:00:00,3,0,0,1,34.44,3.7376696182833684,2.995792271754063,372,10,16,2011
2011-07-10 17:00:00,3,0,0,1,34.44,3.6109179126442243,2.7726699689391787,363,10,17,2011
2011-07-10 18:00:00,3,0,0,1,33.62,3.784189633918261,2.995792271754063,363,10,18,2011
2011-07-10 19:00:00,3,0,0,1,32.8,3.912023005428146,3.135615947649978,303,10,19,2011
2011-07-10 20:00:00,3,0,0,1,31.16,4.02535169073515,2.6389144622673477,268,10,20,2011
2011-07-10 21:00:00,3,0,0,1,30.34,4.143134726391533,2.8902550844234134,227,10,21,2011
2011-07-10 22:00:00,3,0,0,1,30.34,4.204692619390966,2.7726699689391787,143,10,22,2011
2011-07-10 23:00:00,3,0,0,1,29.52,4.204692619390966,2.8902550844234134,72,10,23,2011
2011-07-11 00:00:00,3,0,1,1,28.7,4.189654742026425,2.6389144622673477,35,11,0,2011
2011-07-11 01:00:00,3,0,1,1,28.7,4.127134385045092,2.995792271754063,10,11,1,2011
2011-07-11 02:00:00,3,0,1,1,28.7,4.127134385045092,2.7726699689391787,12,11,2,2011
2011-07-11 03:00:00,3,0,1,1,27.88,4.189654742026425,2.4850233096496406,10,11,3,2011
2011-07-11 04:00:00,3,0,1,1,27.06,4.31748811353631,2.7726699689391787,4,11,4,2011
2011-07-11 05:00:00,3,0,1,1,27.06,4.31748811353631,2.302395074941759,26,11,5,2011
2011-07-11 06:00:00,3,0,1,1,27.88,4.31748811353631,2.6389144622673477,121,11,6,2011
2011-07-11 07:00:00,3,0,1,1,28.7,4.31748811353631,2.8902550844234134,317,11,7,2011
2011-07-11 08:00:00,3,0,1,1,30.34,4.204692619390966,2.995792271754063,420,11,8,2011
2011-07-11 09:00:00,3,0,1,1,31.98,4.0943445622221,3.044498627916162,208,11,9,2011
2011-07-11 10:00:00,3,0,1,1,32.8,4.02535169073515,3.218851824580196,117,11,10,2011
2011-07-11 11:00:00,3,0,1,1,33.62,4.04305126783455,3.044498627916162,128,11,11,2011
2011-07-11 12:00:00,3,0,1,1,34.44,3.9889840465642745,2.995792271754063,148,11,12,2011
2011-07-11 13:00:00,3,0,1,1,35.26,3.9318256327243257,2.8902550844234134,141,11,13,2011
2011-07-11 14:00:00,3,0,1,1,35.26,3.9889840465642745,2.995792271754063,134,11,14,2011
2011-07-11 15:00:00,3,0,1,1,35.26,4.04305126783455,3.367271691764115,146,11,15,2011
2011-07-11 16:00:00,3,0,1,1,35.26,4.04305126783455,3.2959368610046624,239,11,16,2011
2011-07-11 17:00:00,3,0,1,1,35.26,4.04305126783455,3.367271691764115,514,11,17,2011
2011-07-11 18:00:00,3,0,1,1,35.26,3.9889840465642745,3.2959368610046624,472,11,18,2011
2011-07-11 19:00:00,3,0,1,1,34.44,4.0943445622221,3.135615947649978,373,11,19,2011
2011-07-11 20:00:00,3,0,1,1,29.52,4.31748811353631,3.367271691764115,236,11,20,2011
2011-07-11 21:00:00,3,0,1,1,28.7,4.382026634673881,3.367271691764115,130,11,21,2011
2011-07-11 22:00:00,3,0,1,1,29.52,4.31748811353631,2.302395074941759,90,11,22,2011
2011-07-11 23:00:00,3,0,1,1,28.7,4.382026634673881,2.302395074941759,55,11,23,2011
2011-07-12 00:00:00,3,0,1,1,28.7,4.382026634673881,2.302395074941759,22,12,0,2011
2011-07-12 01:00:00,3,0,1,1,28.7,4.382026634673881,1.9463671874544939,14,12,1,2011
2011-07-12 02:00:00,3,0,1,1,28.7,4.382026634673881,2.079629024103908,9,12,2,2011
2011-07-12 03:00:00,3,0,1,2,28.7,4.382026634673881,0.0,8,12,3,2011
2011-07-12 04:00:00,3,0,1,1,28.7,4.382026634673881,2.4850233096496406,6,12,4,2011
2011-07-12 05:00:00,3,0,1,1,28.7,4.382026634673881,1.9463671874544939,25,12,5,2011
2011-07-12 06:00:00,3,0,1,1,30.34,4.07753744390572,2.7726699689391787,115,12,6,2011
2011-07-12 07:00:00,3,0,1,1,31.16,4.02535169073515,2.6389144622673477,330,12,7,2011
2011-07-12 08:00:00,3,0,1,1,31.16,4.07753744390572,2.7726699689391787,417,12,8,2011
2011-07-12 09:00:00,3,0,1,1,31.98,4.02535169073515,3.526286992500977,176,12,9,2011
2011-07-12 10:00:00,3,0,1,1,33.62,3.970291913552122,2.4850233096496406,123,12,10,2011
2011-07-12 11:00:00,3,0,1,1,33.62,3.970291913552122,2.4850233096496406,125,12,11,2011
2011-07-12 12:00:00,3,0,1,1,35.26,3.8066624897703196,3.044498627916162,163,12,12,2011
2011-07-12 13:00:00,3,0,1,1,35.26,3.871201010907891,2.7726699689391787,136,12,13,2011
2011-07-12 14:00:00,3,0,1,1,36.9,3.7612001156935624,3.044498627916162,124,12,14,2011
2011-07-12 15:00:00,3,0,1,1,36.9,3.7612001156935624,3.218851824580196,148,12,15,2011
2011-07-12 16:00:00,3,0,1,1,35.26,3.8066624897703196,2.995792271754063,202,12,16,2011
2011-07-12 17:00:00,3,0,1,1,36.08,3.8066624897703196,2.995792271754063,428,12,17,2011
2011-07-12 18:00:00,3,0,1,1,35.26,3.871201010907891,3.044498627916162,511,12,18,2011
2011-07-12 19:00:00,3,0,1,1,34.44,3.8066624897703196,2.995792271754063,337,12,19,2011
2011-07-12 20:00:00,3,0,1,1,33.62,3.784189633918261,2.6389144622673477,308,12,20,2011
2011-07-12 21:00:00,3,0,1,1,33.62,3.784189633918261,2.079629024103908,258,12,21,2011
2011-07-12 22:00:00,3,0,1,1,32.8,3.8501476017100584,2.302395074941759,194,12,22,2011
2011-07-12 23:00:00,3,0,1,1,31.98,3.970291913552122,0.0,79,12,23,2011
2011-07-13 00:00:00,3,0,1,1,31.16,4.143134726391533,0.0,46,13,0,2011
2011-07-13 01:00:00,3,0,1,1,31.16,4.02535169073515,0.0,12,13,1,2011
2011-07-13 02:00:00,3,0,1,1,31.16,4.02535169073515,0.0,5,13,2,2011
2011-07-13 03:00:00,3,0,1,1,30.34,4.07753744390572,2.6389144622673477,4,13,3,2011
2011-07-13 04:00:00,3,0,1,1,30.34,4.07753744390572,2.8902550844234134,5,13,4,2011
2011-07-13 05:00:00,3,0,1,1,30.34,4.07753744390572,2.6389144622673477,26,13,5,2011
2011-07-13 06:00:00,3,0,1,1,30.34,4.07753744390572,2.4850233096496406,121,13,6,2011
2011-07-13 07:00:00,3,0,1,1,31.16,4.02535169073515,2.8902550844234134,313,13,7,2011
2011-07-13 08:00:00,3,0,1,1,32.8,3.912023005428146,2.8902550844234134,449,13,8,2011
2011-07-13 09:00:00,3,0,1,1,33.62,3.7376696182833684,2.6389144622673477,186,13,9,2011
2011-07-13 10:00:00,3,0,1,1,33.62,3.8501476017100584,2.6389144622673477,113,13,10,2011
2011-07-13 11:00:00,3,0,1,1,34.44,3.6888794541139363,2.4850233096496406,165,13,11,2011
2011-07-13 12:00:00,3,0,1,1,34.44,3.7376696182833684,2.995792271754063,174,13,12,2011
2011-07-13 13:00:00,3,0,1,3,33.62,3.8501476017100584,2.302395074941759,158,13,13,2011
2011-07-13 14:00:00,3,0,1,3,33.62,3.8501476017100584,2.302395074941759,116,13,14,2011
2011-07-13 15:00:00,3,0,1,3,26.24,4.553876891600541,2.302395074941759,46,13,15,2011
2011-07-13 16:00:00,3,0,1,2,27.06,4.499809670330265,0.0,141,13,16,2011
2011-07-13 17:00:00,3,0,1,1,28.7,4.382026634673881,0.0,488,13,17,2011
2011-07-13 18:00:00,3,0,1,1,29.52,4.382026634673881,2.302395074941759,463,13,18,2011
2011-07-13 19:00:00,3,0,1,1,28.7,4.382026634673881,2.079629024103908,419,13,19,2011
2011-07-13 20:00:00,3,0,1,1,28.7,4.442651256490317,2.4850233096496406,342,13,20,2011
2011-07-13 21:00:00,3,0,1,1,28.7,4.382026634673881,2.079629024103908,250,13,21,2011
2011-07-13 22:00:00,3,0,1,1,27.88,4.430816798843313,2.6389144622673477,184,13,22,2011
2011-07-13 23:00:00,3,0,1,1,27.06,4.430816798843313,2.8902550844234134,116,13,23,2011
2011-07-14 00:00:00,3,0,1,1,27.06,4.248495242049359,3.044498627916162,46,14,0,2011
2011-07-14 01:00:00,3,0,1,1,27.06,4.127134385045092,2.8902550844234134,25,14,1,2011
2011-07-14 02:00:00,3,0,1,1,26.24,4.060443010546419,3.044498627916162,10,14,2,2011
